CET,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_Pressure,Mean_Sea_Level_Pressure,Min_Sea_Level_Pressure,Max_Wind_SpeedKm/h,Mean_Wind_SpeedKm/h,Precipitationmm,Events,Year,day_of_year,ordinal
2010-05-02,20.0,13.0,7.0,11.0,6.0,3.0,87.0,61.0,35.0,1015,1013,1009,23,6,0.0,Rain,2010,122,733894
2010-05-08,17.0,12.0,7.0,10.0,7.0,3.0,94.0,73.0,45.0,1009,1007,1006,26,10,0.0,Rain,2010,128,733900
2010-05-09,17.0,13.0,10.0,11.0,10.0,7.0,100.0,82.0,55.0,1008,1005,1004,35,13,0.0,Rain,2010,129,733901
2010-05-10,17.0,13.0,11.0,10.0,8.0,0.0,94.0,70.0,36.0,1009,1008,1006,32,14,0.0,Rain,2010,130,733902
2010-05-13,13.0,9.0,6.0,7.0,4.0,2.0,87.0,71.0,51.0,1013,1011,1010,32,16,0.0,Rain,2010,133,733905
2010-05-14,18.0,11.0,5.0,12.0,3.0,-2.0,88.0,61.0,30.0,1015,1013,1011,32,11,0.0,Rain,2010,134,733906
2010-05-15,22.0,17.0,12.0,13.0,7.0,4.0,88.0,57.0,33.0,1021,1017,1015,26,13,0.0,Rain,2010,135,733907
2010-06-09,18.0,16.0,13.0,15.0,13.0,12.0,100.0,89.0,77.0,1008,1003,999,32,19,0.0,Rain,2010,160,733932
2010-06-11,20.0,17.0,13.0,12.0,11.0,8.0,88.0,69.0,49.0,1014,1012,1010,29,18,0.0,Rain,2010,162,733934
2010-06-12,17.0,16.0,14.0,14.0,13.0,11.0,94.0,82.0,68.0,1015,1014,1012,24,14,0.0,Rain,2010,163,733935
2010-06-13,24.0,19.0,14.0,14.0,12.0,9.0,94.0,70.0,41.0,1017,1015,1015,26,6,0.0,Rain,2010,164,733936
2010-06-18,26.0,19.0,13.0,16.0,9.0,5.0,88.0,56.0,28.0,1017,1016,1014,32,5,0.0,Rain,2010,169,733941
2010-09-17,24.0,20.0,16.0,17.0,15.0,12.0,100.0,80.0,50.0,1015,1012,1010,27,8,0.0,Rain-Thunderstorm,2010,260,734032
2010-09-18,23.0,19.0,16.0,15.0,13.0,12.0,94.0,71.0,50.0,1018,1015,1013,13,6,0.0,Rain,2010,261,734033
2010-10-03,21.0,16.0,12.0,14.0,8.0,2.0,94.0,59.0,39.0,1012,1009,1003,40,14,0.0,Rain,2010,276,734048
2010-10-04,21.0,17.0,14.0,13.0,8.0,4.0,94.0,62.0,33.0,1014,1009,1004,29,19,0.0,Rain,2010,277,734049
2010-10-08,25.0,20.0,16.0,16.0,13.0,10.0,100.0,71.0,39.0,1015,1013,1011,24,8,0.0,Rain,2010,281,734053
2010-10-09,20.0,17.0,13.0,16.0,14.0,11.0,100.0,86.0,60.0,1012,1010,1007,23,11,0.0,Rain,2010,282,734054
2010-10-10,19.0,14.0,11.0,12.0,11.0,8.0,100.0,85.0,49.0,1008,1004,1001,21,5,0.0,Fog,2010,283,734055
2010-10-29,21.0,13.0,7.0,11.0,4.0,0.0,94.0,58.0,31.0,1020,1014,1008,52,13,0.0,Rain,2010,302,734074
2010-10-30,12.0,11.0,10.0,11.0,9.0,8.0,100.0,89.0,77.0,1013,1009,1003,26,19,0.0,Rain,2010,303,734075
2010-10-31,15.0,12.0,10.0,10.0,8.0,4.0,94.0,76.0,51.0,1007,1001,998,35,18,0.0,Rain,2010,304,734076
2010-11-07,16.0,11.0,7.0,9.0,7.0,2.0,100.0,79.0,55.0,1018,1012,1009,19,5,0.0,Fog,2010,311,734083
2010-11-08,13.0,9.0,6.0,10.0,5.0,2.0,88.0,70.0,58.0,1009,999,992,48,18,0.0,Rain,2010,312,734084
2010-11-13,13.0,8.0,4.0,9.0,7.0,4.0,100.0,87.0,67.0,1020,1016,1012,16,5,0.0,Fog,2010,317,734089
2010-11-14,12.0,9.0,7.0,10.0,8.0,5.0,100.0,89.0,76.0,1012,1009,1007,26,8,0.0,Rain,2010,318,734090
2010-11-17,13.0,9.0,6.0,9.0,5.0,2.0,100.0,80.0,54.0,1018,1013,1010,26,10,0.0,Rain,2010,321,734093
2010-11-19,12.0,7.0,3.0,6.0,4.0,2.0,93.0,81.0,54.0,1019,1017,1015,21,6,0.0,Rain,2010,323,734095
2010-11-20,14.0,11.0,8.0,8.0,4.0,1.0,93.0,70.0,44.0,1015,1011,1009,26,14,0.0,Rain,2010,324,734096
2010-11-29,3.0,0.0,-3.0,2.0,-2.0,-5.0,100.0,87.0,70.0,1008,1003,1000,13,6,0.0,Rain-Snow,2010,333,734105
2010-12-05,6.0,4.0,3.0,6.0,1.0,-2.0,100.0,78.0,70.0,1016,1013,1007,13,5,0.0,Rain,2010,339,734111
2010-12-06,17.0,12.0,7.0,14.0,11.0,6.0,100.0,92.0,68.0,1006,1004,1002,37,13,0.0,Fog-Rain,2010,340,734112
2010-12-07,14.0,12.0,10.0,12.0,11.0,9.0,100.0,90.0,77.0,1005,1003,1002,27,16,0.0,Rain,2010,341,734113
2010-12-08,15.0,12.0,10.0,12.0,11.0,9.0,100.0,88.0,77.0,1015,1009,1002,26,16,0.0,Rain,2010,342,734114
2010-12-09,14.0,12.0,10.0,13.0,11.0,9.0,100.0,95.0,88.0,1025,1020,1015,19,3,0.0,Rain,2010,343,734115
2010-12-11,13.0,9.0,6.0,9.0,8.0,6.0,100.0,94.0,72.0,1028,1024,1021,13,3,0.0,Fog,2010,345,734117
2010-12-12,13.0,8.0,4.0,9.0,6.0,4.0,100.0,95.0,77.0,1021,1016,1013,8,2,0.0,Fog,2010,346,734118
2010-12-13,16.0,11.0,7.0,10.0,8.0,7.0,100.0,89.0,59.0,1015,1013,1012,10,3,0.0,Fog,2010,347,734119
2010-12-18,7.0,1.0,-4.0,2.0,-3.0,-5.0,93.0,76.0,46.0,1003,1001,1000,10,3,0.0,Rain,2010,352,734124
2010-12-19,13.0,8.0,4.0,9.0,6.0,3.0,100.0,90.0,67.0,1010,1002,998,23,10,0.0,Rain,2010,353,734125
2010-12-20,9.0,7.0,4.0,6.0,4.0,3.0,100.0,86.0,71.0,1013,1011,1007,19,8,0.0,Rain,2010,354,734126
2010-12-21,12.0,8.0,5.0,11.0,8.0,5.0,100.0,95.0,88.0,1007,999,997,19,10,0.0,Rain,2010,355,734127
2010-12-23,9.0,7.0,4.0,8.0,4.0,-1.0,100.0,81.0,57.0,1008,999,992,40,10,0.0,Rain,2010,357,734129
2010-12-30,8.0,4.0,1.0,7.0,4.0,1.0,100.0,91.0,76.0,1017,1014,1013,13,5,0.0,Rain,2010,364,734136
2010-12-31,11.0,8.0,5.0,9.0,8.0,5.0,100.0,96.0,82.0,1019,1017,1015,10,3,0.0,Fog-Rain,2010,365,734137
2011-01-01,13.0,8.0,3.0,8.0,6.0,3.0,100.0,87.0,58.0,1021,1019,1019,13,5,0.0,Fog,2011,1,734138
2011-01-02,13.0,9.0,6.0,8.0,6.0,1.0,100.0,84.0,54.0,1020,1019,1018,16,5,0.0,Fog,2011,2,734139
2011-01-04,8.0,7.0,5.0,7.0,6.0,4.0,100.0,93.0,81.0,1020,1019,1017,14,6,0.0,Rain,2011,4,734141
2011-01-05,10.0,8.0,7.0,9.0,7.0,6.0,100.0,90.0,87.0,1017,1015,1013,16,10,0.0,Rain,2011,5,734142
2011-01-06,15.0,12.0,10.0,12.0,10.0,8.0,100.0,88.0,72.0,1014,1013,1012,32,13,0.0,Rain,2011,6,734143
2011-01-07,13.0,11.0,10.0,10.0,8.0,6.0,94.0,82.0,72.0,1018,1015,1013,24,16,0.0,Rain,2011,7,734144
2011-01-08,13.0,10.0,8.0,10.0,8.0,7.0,100.0,88.0,72.0,1019,1016,1014,24,13,0.0,Rain,2011,8,734145
2011-01-09,11.0,9.0,7.0,8.0,7.0,6.0,100.0,92.0,82.0,1019,1017,1015,16,8,0.0,Rain,2011,9,734146
2011-01-10,8.0,7.0,6.0,7.0,6.0,4.0,100.0,92.0,76.0,1023,1021,1019,19,5,0.0,Fog-Rain,2011,10,734147
2011-01-12,16.0,10.0,4.0,8.0,7.0,4.0,100.0,85.0,59.0,1030,1028,1027,11,3,0.0,Fog,2011,12,734149
2011-01-13,13.0,7.0,2.0,9.0,6.0,2.0,100.0,94.0,72.0,1029,1026,1024,10,3,0.0,Fog,2011,13,734150
2011-01-14,15.0,8.0,1.0,9.0,4.0,1.0,100.0,87.0,59.0,1027,1024,1023,11,5,0.0,Fog,2011,14,734151
2011-01-15,15.0,8.0,1.0,6.0,4.0,0.0,100.0,83.0,51.0,1029,1027,1026,10,5,0.0,Fog,2011,15,734152
2011-01-17,6.0,3.0,2.0,6.0,4.0,1.0,100.0,98.0,93.0,1031,1029,1028,6,3,0.0,Fog,2011,17,734154
2011-01-18,12.0,7.0,3.0,8.0,6.0,3.0,100.0,93.0,67.0,1029,1026,1024,10,3,0.0,Fog,2011,18,734155
2011-01-27,6.0,2.0,-1.0,4.0,2.0,-3.0,100.0,92.0,80.0,1004,1001,998,13,6,0.0,Rain,2011,27,734164
2011-01-28,9.0,7.0,4.0,5.0,4.0,3.0,100.0,89.0,66.0,1006,1004,1002,24,11,0.0,Rain,2011,28,734165
2011-01-29,9.0,6.0,2.0,4.0,2.0,1.0,100.0,84.0,66.0,1011,1008,1006,16,8,0.0,Fog,2011,29,734166
2011-01-30,6.0,3.0,0.0,3.0,2.0,0.0,100.0,90.0,70.0,1014,1011,1010,8,3,0.0,Fog-Rain,2011,30,734167
2011-02-13,12.0,6.0,0.0,6.0,3.0,-1.0,100.0,80.0,41.0,1019,1013,1008,37,10,0.0,Rain,2011,44,734181
2011-02-15,10.0,8.0,5.0,7.0,5.0,2.0,100.0,90.0,71.0,1009,1003,1000,34,11,0.0,Rain,2011,46,734183
2011-02-16,9.0,6.0,2.0,5.0,3.0,0.0,100.0,85.0,70.0,1003,999,993,32,21,0.0,Rain,2011,47,734184
2011-02-17,10.0,7.0,4.0,4.0,2.0,-2.0,93.0,72.0,53.0,1010,1000,993,40,21,0.0,Rain,2011,48,734185
2011-02-19,10.0,8.0,6.0,9.0,7.0,5.0,100.0,94.0,87.0,1018,1016,1015,13,8,0.0,Rain,2011,50,734187
2011-02-20,15.0,10.0,6.0,8.0,6.0,0.0,100.0,83.0,38.0,1020,1017,1016,24,6,0.0,Fog,2011,51,734188
2011-03-04,6.0,3.0,1.0,4.0,2.0,-2.0,100.0,92.0,75.0,1018,1016,1015,26,8,0.0,Rain-Snow-Thunderstorm,2011,63,734200
2011-03-08,14.0,9.0,4.0,5.0,2.0,-2.0,87.0,62.0,43.0,1021,1019,1018,24,8,0.0,Rain,2011,67,734204
2011-03-11,12.0,7.0,2.0,7.0,4.0,1.0,100.0,84.0,50.0,1021,1014,1008,35,6,0.0,Rain,2011,70,734207
2011-03-12,14.0,10.0,6.0,8.0,7.0,5.0,100.0,83.0,59.0,1008,1003,1001,14,8,0.0,Rain,2011,71,734208
2011-03-13,13.0,9.0,6.0,8.0,7.0,3.0,100.0,81.0,51.0,1005,1003,1002,24,10,0.0,Rain,2011,72,734209
2011-03-14,15.0,10.0,6.0,10.0,8.0,6.0,100.0,83.0,67.0,1005,1001,999,37,11,0.0,Rain,2011,73,734210
2011-03-23,13.0,9.0,5.0,7.0,3.0,-1.0,87.0,68.0,54.0,1026,1024,1022,27,11,0.0,Rain,2011,82,734219
2011-03-24,12.0,10.0,8.0,9.0,7.0,4.0,100.0,83.0,62.0,1026,1025,1024,16,10,0.0,Rain,2011,83,734220
2011-03-25,15.0,12.0,9.0,10.0,8.0,7.0,94.0,80.0,67.0,1026,1022,1019,14,8,0.0,Rain,2011,84,734221
2011-03-26,18.0,13.0,8.0,11.0,9.0,5.0,100.0,77.0,48.0,1020,1016,1013,23,10,0.0,Rain,2011,85,734222
2011-03-27,14.0,10.0,7.0,10.0,8.0,5.0,100.0,82.0,63.0,1017,1015,1014,34,18,0.0,Rain,2011,86,734223
2011-03-28,14.0,10.0,6.0,9.0,5.0,3.0,88.0,68.0,51.0,1020,1019,1017,21,13,0.0,Rain,2011,87,734224
2011-04-03,19.0,14.0,11.0,12.0,11.0,9.0,100.0,82.0,52.0,1019,1014,1012,37,8,0.0,Rain,2011,93,734230
2011-04-19,21.0,16.0,12.0,12.0,7.0,5.0,88.0,57.0,35.0,1013,1011,1008,27,11,0.0,Rain,2011,109,734246
2011-04-20,20.0,17.0,13.0,13.0,12.0,9.0,100.0,78.0,52.0,1011,1010,1007,24,11,0.0,Rain-Thunderstorm,2011,110,734247
2011-04-21,20.0,16.0,11.0,12.0,11.0,8.0,100.0,82.0,56.0,1011,1009,1005,29,8,0.0,Rain,2011,111,734248
2011-04-22,14.0,11.0,9.0,10.0,9.0,6.0,100.0,87.0,59.0,1008,1006,1005,34,11,0.0,Rain,2011,112,734249
2011-04-23,17.0,13.0,9.0,11.0,9.0,6.0,100.0,83.0,52.0,1011,1008,1007,13,5,0.0,Rain,2011,113,734250
2011-04-24,19.0,14.0,9.0,10.0,8.0,7.0,94.0,70.0,46.0,1016,1013,1011,23,8,0.0,Rain,2011,114,734251
2011-04-25,21.0,16.0,10.0,12.0,9.0,7.0,87.0,66.0,43.0,1017,1016,1015,23,13,0.0,Rain,2011,115,734252
2011-04-30,16.0,13.0,11.0,13.0,10.0,8.0,100.0,79.0,63.0,1003,1002,1001,27,10,0.0,Rain,2011,120,734257
2011-05-02,23.0,17.0,11.0,13.0,11.0,6.0,100.0,75.0,33.0,1006,1002,1000,29,8,0.0,Rain,2011,122,734259
2011-05-03,23.0,17.0,10.0,13.0,10.0,6.0,100.0,67.0,35.0,1016,1011,1006,29,8,0.0,Rain,2011,123,734260
2011-05-07,18.0,14.0,12.0,13.0,11.0,7.0,100.0,76.0,49.0,1016,1013,1011,26,14,0.0,Rain-Thunderstorm,2011,127,734264
2011-05-13,27.0,20.0,14.0,14.0,11.0,7.0,94.0,60.0,30.0,1020,1018,1016,13,5,0.0,Rain,2011,133,734270
2011-05-19,19.0,16.0,12.0,12.0,10.0,7.0,94.0,72.0,46.0,1018,1016,1015,19,11,0.0,Rain,2011,139,734276
2011-05-27,25.0,20.0,16.0,17.0,14.0,12.0,100.0,78.0,47.0,1019,1018,1017,26,8,0.0,Rain-Thunderstorm,2011,147,734284
2011-05-30,23.0,19.0,15.0,17.0,15.0,10.0,100.0,83.0,46.0,1017,1015,1014,26,11,0.0,Rain-Thunderstorm,2011,150,734287
2011-06-05,27.0,19.0,12.0,14.0,10.0,6.0,88.0,58.0,28.0,1012,1009,1006,26,8,0.0,Rain-Thunderstorm,2011,156,734293
2011-06-06,20.0,17.0,14.0,16.0,14.0,13.0,100.0,88.0,73.0,1009,1008,1006,19,10,0.0,Rain-Thunderstorm,2011,157,734294
2011-06-07,20.0,16.0,12.0,15.0,13.0,11.0,100.0,89.0,60.0,1012,1008,1007,24,5,0.0,Rain-Thunderstorm,2011,158,734295
2011-09-03,23.0,19.0,15.0,15.0,12.0,9.0,94.0,68.0,43.0,1015,1014,1013,16,6,0.0,Rain,2011,246,734383
2011-10-23,21.0,14.0,9.0,12.0,8.0,6.0,94.0,68.0,40.0,1016,1013,1007,32,10,0.0,Rain,2011,296,734433
2011-10-24,17.0,14.0,12.0,13.0,10.0,6.0,100.0,78.0,59.0,1007,1002,999,34,18,0.0,Rain,2011,297,734434
2011-10-27,16.0,12.0,9.0,12.0,11.0,8.0,100.0,90.0,72.0,1013,1007,1003,29,19,0.0,Rain-Hail-Thunderstorm,2011,300,734437
2011-11-02,18.0,14.0,11.0,13.0,11.0,9.0,94.0,79.0,56.0,1016,1010,1004,32,10,0.0,Rain,2011,306,734443
2011-11-03,16.0,12.0,9.0,13.0,10.0,7.0,100.0,85.0,59.0,1004,1002,1000,52,21,0.0,Rain,2011,307,734444
2011-11-04,13.0,11.0,9.0,10.0,9.0,7.0,100.0,92.0,72.0,1001,998,996,23,6,0.0,Rain,2011,308,734445
2011-11-05,12.0,10.0,9.0,8.0,6.0,4.0,93.0,77.0,62.0,1013,1006,999,19,6,0.0,Rain,2011,309,734446
2011-11-06,14.0,11.0,9.0,8.0,4.0,1.0,93.0,62.0,41.0,1017,1015,1013,34,16,0.0,Rain,2011,310,734447
2011-11-07,14.0,11.0,9.0,11.0,8.0,6.0,94.0,82.0,67.0,1017,1016,1015,11,5,0.0,Rain,2011,311,734448
2011-11-08,16.0,10.0,5.0,10.0,6.0,-2.0,100.0,76.0,33.0,1019,1017,1015,21,5,0.0,Fog,2011,312,734449
2011-11-09,14.0,9.0,5.0,10.0,7.0,4.0,94.0,83.0,63.0,1021,1020,1019,10,3,0.0,Rain,2011,313,734450
2011-11-10,17.0,13.0,11.0,12.0,11.0,10.0,100.0,89.0,72.0,1019,1018,1017,10,5,0.0,Fog-Rain,2011,314,734451
2011-11-14,16.0,12.0,8.0,11.0,9.0,7.0,100.0,82.0,63.0,1020,1016,1013,32,10,0.0,Rain,2011,318,734455
2011-11-15,12.0,9.0,6.0,9.0,7.0,6.0,100.0,90.0,72.0,1016,1014,1014,16,5,0.0,Fog-Rain,2011,319,734456
2011-11-18,14.0,10.0,7.0,10.0,8.0,7.0,100.0,86.0,72.0,1023,1019,1015,29,6,0.0,Rain,2011,322,734459
2011-11-19,15.0,12.0,10.0,9.0,8.0,7.0,94.0,83.0,67.0,1015,1012,1009,26,11,0.0,Rain,2011,323,734460
2011-11-20,13.0,11.0,10.0,12.0,11.0,8.0,100.0,94.0,77.0,1013,1011,1010,11,6,0.0,Rain,2011,324,734461
2011-11-21,16.0,13.0,10.0,10.0,9.0,8.0,100.0,83.0,59.0,1013,1012,1011,13,6,0.0,Rain,2011,325,734462
2011-11-22,12.0,11.0,10.0,10.0,9.0,8.0,100.0,90.0,77.0,1018,1014,1011,11,3,0.0,Rain,2011,326,734463
2011-11-23,17.0,13.0,9.0,9.0,8.0,5.0,94.0,73.0,52.0,1027,1023,1019,21,10,0.0,Rain,2011,327,734464
2011-12-02,10.0,8.0,5.0,7.0,3.0,-1.0,93.0,73.0,47.0,1023,1019,1017,27,11,0.0,Rain,2011,336,734473
2011-12-05,13.0,7.0,0.0,7.0,3.0,-1.0,100.0,84.0,58.0,1024,1023,1021,21,3,0.0,Fog,2011,339,734476
2011-12-07,11.0,6.0,1.0,6.0,3.0,1.0,100.0,93.0,66.0,1032,1030,1029,11,3,0.0,Fog,2011,341,734478
2011-12-08,15.0,7.0,-1.0,7.0,3.0,-1.0,100.0,88.0,42.0,1031,1029,1026,8,3,0.0,Fog,2011,342,734479
2011-12-09,10.0,5.0,0.0,6.0,3.0,0.0,100.0,91.0,71.0,1027,1023,1021,10,5,0.0,Fog,2011,343,734480
2011-12-10,5.0,4.0,3.0,4.0,4.0,3.0,100.0,99.0,93.0,1022,1020,1019,11,3,0.0,Fog-Rain,2011,344,734481
2012-01-15,4.0,0.0,-3.0,4.0,0.0,-4.0,100.0,94.0,87.0,1021,1018,1014,8,2,0.0,Fog,2012,15,734517
2012-01-16,6.0,3.0,2.0,4.0,3.0,1.0,100.0,90.0,70.0,1020,1013,1011,32,8,0.0,Rain,2012,16,734518
2012-02-01,12.0,3.0,-4.0,4.0,-1.0,-5.0,93.0,74.0,47.0,1019,1014,1011,14,5,0.0,Rain,2012,32,734534
2012-03-21,7.0,4.0,2.0,3.0,2.0,1.0,100.0,87.0,76.0,1024,1020,1019,27,18,0.0,Rain-Snow,2012,81,734583
2012-03-22,15.0,8.0,2.0,4.0,3.0,2.0,100.0,73.0,42.0,1025,1023,1022,10,3,0.0,Fog,2012,82,734584
2012-04-03,17.0,13.0,11.0,10.0,8.0,7.0,94.0,80.0,52.0,1007,1005,1004,29,6,0.0,Rain,2012,94,734596
2012-04-04,11.0,10.0,9.0,10.0,9.0,8.0,100.0,94.0,82.0,1007,1006,1005,16,5,0.0,Rain,2012,95,734597
2012-04-05,14.0,11.0,8.0,9.0,7.0,5.0,100.0,86.0,55.0,1007,1006,1004,34,11,0.0,Rain,2012,96,734598
2012-04-06,10.0,7.0,3.0,7.0,3.0,0.0,100.0,76.0,50.0,1011,1008,1005,40,13,0.0,Rain,2012,97,734599
2012-04-26,17.0,13.0,9.0,10.0,8.0,6.0,94.0,75.0,43.0,1012,1008,1005,37,19,0.25,Rain,2012,117,734619
2012-04-27,20.0,14.0,8.0,13.0,9.0,7.0,100.0,78.0,39.0,1012,1010,1007,50,10,4.06,Rain,2012,118,734620
2012-04-28,11.0,10.0,8.0,10.0,7.0,4.0,94.0,81.0,54.0,1010,1007,1005,32,13,3.05,Rain,2012,119,734621
2012-04-29,13.0,9.0,6.0,7.0,5.0,2.0,100.0,81.0,44.0,1012,1010,1008,24,14,3.05,Rain-Thunderstorm,2012,120,734622
2012-04-30,14.0,10.0,5.0,7.0,4.0,1.0,93.0,76.0,41.0,1014,1012,1011,37,11,1.02,Rain,2012,121,734623
2012-05-03,18.0,12.0,6.0,12.0,7.0,4.0,94.0,73.0,43.0,1016,1013,1010,27,8,2.03,Rain,2012,124,734626
2012-05-04,16.0,12.0,9.0,11.0,9.0,5.0,100.0,84.0,38.0,1012,1010,1009,32,14,4.06,Rain-Thunderstorm,2012,125,734627
2012-05-05,16.0,12.0,8.0,10.0,8.0,5.0,100.0,79.0,48.0,1011,1010,1009,29,14,0.0,Rain,2012,126,734628
2012-05-06,19.0,13.0,8.0,11.0,8.0,5.0,100.0,74.0,33.0,1018,1014,1011,27,6,0.0,Fog,2012,127,734629
2012-05-19,22.0,18.0,14.0,14.0,8.0,4.0,94.0,57.0,25.0,1009,1007,1005,53,19,0.0,Rain,2012,140,734642
2012-06-19,26.0,22.0,18.0,18.0,14.0,7.0,94.0,63.0,32.0,1016,1014,1011,23,11,0.0,Rain,2012,171,734673
2012-09-26,19.0,16.0,11.0,13.0,7.0,2.0,94.0,62.0,30.0,1012,1007,1004,34,19,0.51,Rain,2012,270,734772
2012-09-28,16.0,14.0,13.0,17.0,15.0,12.0,100.0,96.0,86.0,1015,1013,1010,16,10,32.0,Rain,2012,272,734774
2012-09-29,19.0,16.0,12.0,14.0,12.0,8.0,100.0,77.0,52.0,1018,1013,1010,24,13,3.05,Rain,2012,273,734775
2012-10-12,19.0,17.0,13.0,15.0,13.0,10.0,100.0,77.0,52.0,1017,1015,1013,23,10,4.06,Rain,2012,286,734788
2012-10-14,19.0,13.0,8.0,12.0,7.0,4.0,94.0,63.0,35.0,1015,1010,1006,40,11,0.0,Rain,2012,288,734790
2012-10-19,13.0,12.0,11.0,14.0,10.0,8.0,100.0,82.0,63.0,1013,1009,1004,21,10,1.02,Rain,2012,293,734795
2012-10-20,17.0,14.0,11.0,12.0,11.0,9.0,100.0,82.0,56.0,1013,1012,1010,14,5,1.02,Rain,2012,294,734796
2012-10-21,12.0,11.0,11.0,12.0,10.0,7.0,100.0,84.0,55.0,1017,1012,1009,11,5,2.03,Rain,2012,295,734797
2012-10-22,19.0,13.0,8.0,10.0,9.0,8.0,100.0,82.0,49.0,1021,1019,1017,8,3,0.0,Fog,2012,296,734798
2012-10-24,18.0,14.0,9.0,15.0,12.0,8.0,100.0,86.0,68.0,1018,1015,1011,19,6,0.51,Rain,2012,298,734800
2012-10-25,17.0,14.0,12.0,14.0,13.0,11.0,100.0,88.0,67.0,1012,1009,1005,24,10,2.03,Rain,2012,299,734801
2012-10-26,17.0,14.0,11.0,13.0,11.0,9.0,100.0,82.0,59.0,1005,1003,1000,16,11,0.0,Rain,2012,300,734802
2012-10-27,17.0,13.0,8.0,12.0,8.0,-1.0,100.0,73.0,34.0,1014,1006,1002,42,11,0.0,Rain,2012,301,734803
2012-10-30,9.0,7.0,4.0,9.0,5.0,1.0,100.0,88.0,69.0,1012,1003,998,14,8,12.95,Rain,2012,304,734806
2012-11-03,13.0,11.0,9.0,13.0,11.0,8.0,100.0,95.0,82.0,1014,1011,1009,11,5,6.1,Rain,2012,308,734810
2012-11-04,13.0,12.0,11.0,14.0,12.0,4.0,100.0,93.0,62.0,1011,1007,1005,23,5,7.87,Rain,2012,309,734811
2012-11-07,11.0,7.0,3.0,8.0,2.0,-2.0,100.0,74.0,38.0,1029,1025,1023,21,13,2.03,Rain,2012,312,734814
2012-11-08,12.0,10.0,8.0,12.0,11.0,7.0,100.0,98.0,86.0,1023,1020,1017,19,6,7.11,Rain,2012,313,734815
2012-11-09,16.0,13.0,11.0,13.0,12.0,10.0,100.0,93.0,73.0,1018,1015,1013,21,5,0.51,Rain,2012,314,734816
2012-11-10,14.0,11.0,8.0,11.0,8.0,7.0,100.0,85.0,61.0,1013,1011,1009,29,14,0.25,Rain,2012,315,734817
2012-11-17,12.0,11.0,9.0,12.0,11.0,8.0,100.0,92.0,75.0,1013,1009,1007,13,5,0.25,Rain,2012,322,734824
2012-11-18,16.0,11.0,7.0,10.0,8.0,6.0,100.0,82.0,54.0,1015,1011,1008,19,6,0.0,Fog,2012,323,734825
2012-11-20,11.0,8.0,4.0,10.0,7.0,4.0,100.0,95.0,82.0,1021,1019,1017,10,5,0.0,Fog,2012,325,734827
2012-12-07,8.0,5.0,2.0,6.0,4.0,0.0,100.0,92.0,75.0,1022,1017,1015,11,5,0.51,Rain,2012,342,734844
2012-12-08,11.0,6.0,1.0,6.0,1.0,-2.0,100.0,71.0,32.0,1026,1022,1019,35,10,0.0,Fog,2012,343,734845
2012-12-13,7.0,3.0,-1.0,6.0,2.0,-2.0,100.0,88.0,60.0,1018,1014,1012,19,6,0.25,Rain,2012,348,734850
2012-12-14,13.0,10.0,7.0,12.0,8.0,4.0,100.0,87.0,64.0,1015,1011,1008,37,19,0.76,Fog-Rain,2012,349,734851
2012-12-17,13.0,9.0,5.0,11.0,5.0,-1.0,94.0,65.0,33.0,1024,1022,1020,24,18,0.0,Rain,2012,352,734854
2012-12-18,8.0,4.0,2.0,7.0,5.0,2.0,100.0,96.0,80.0,1027,1024,1023,13,5,0.0,Fog,2012,353,734855
2012-12-19,11.0,9.0,7.0,10.0,8.0,6.0,100.0,96.0,81.0,1025,1022,1019,11,5,0.51,Fog,2012,354,734856
2012-12-22,11.0,9.0,8.0,10.0,9.0,7.0,100.0,95.0,78.0,1027,1026,1025,13,6,0.0,Fog,2012,357,734859
2012-12-25,11.0,7.0,3.0,8.0,5.0,2.0,100.0,85.0,62.0,1018,1014,1012,19,8,0.0,Rain,2012,360,734862
2012-12-29,5.0,1.0,-3.0,5.0,1.0,-3.0,100.0,99.0,89.0,1033,1027,1025,11,5,0.0,Fog,2012,364,734866
2012-12-31,4.0,2.0,1.0,3.0,2.0,1.0,100.0,98.0,81.0,1034,1027,1021,14,5,2.03,Fog-Rain,2012,366,734868
2013-01-01,9.0,6.0,3.0,6.0,4.0,2.0,100.0,93.0,76.0,1024,1021,1018,10,5,1.02,Rain,2013,1,734869
2013-01-02,11.0,6.0,0.0,3.0,2.0,0.0,100.0,81.0,42.0,1029,1026,1024,37,10,0.0,Fog,2013,2,734870
2013-01-07,4.0,1.0,-2.0,4.0,1.0,-2.0,100.0,99.0,86.0,1033,1029,1028,10,5,0.0,Fog,2013,7,734875
2013-01-10,11.0,8.0,4.0,8.0,5.0,2.0,100.0,96.0,76.0,1028,1025,1024,8,3,0.0,Fog,2013,10,734878
2013-01-11,9.0,6.0,3.0,6.0,6.0,3.0,100.0,91.0,70.0,1027,1024,1022,11,5,0.0,Fog,2013,11,734879
2013-01-12,12.0,8.0,4.0,7.0,5.0,4.0,100.0,84.0,57.0,1022,1018,1014,34,11,2.03,Fog,2013,12,734880
2013-01-13,8.0,6.0,3.0,5.0,0.0,-3.0,100.0,68.0,43.0,1019,1014,1013,27,21,2.03,Rain,2013,13,734881
